登録番号,集計開始,集計終了,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ,まくり率,差し率,前づけ平均,前づけ率,イン進入数,さされ率,まくられ率,まくりさされ率
3718,2025-12-31,2026-07-01,100,16,11,3,2,0,0,0,12.5,18.8,-0.11,0.0,16,6.2,18.8,0.0
3719,2025-12-31,2026-07-01,138,28,18,1,3,4,2,0,10.7,3.6,0.07,2.9,26,15.4,7.7,3.8
3721,2025-12-31,2026-07-01,118,24,18,1,2,3,0,0,8.3,4.2,0.13,4.2,22,4.5,4.5,9.1
3722,2025-12-31,2026-07-01,94,1,0,0,1,0,0,0,100.0,0.0,-0.05,0.0,10,30.0,40.0,20.0
3726,2025-12-31,2026-07-01,69,10,1,3,4,1,0,1,40.0,30.0,0.04,0.0,11,45.5,9.1,9.1
3730,2025-12-31,2026-07-01,95,12,8,1,2,0,1,0,16.7,8.3,-0.01,1.1,16,12.5,12.5,12.5
3731,2025-12-31,2026-07-01,88,8,5,1,2,0,0,0,25.0,12.5,0.4,14.0,12,16.7,8.3,25.0
3737,2025-12-31,2026-07-01,129,33,19,5,5,2,2,0,15.2,15.2,0.05,1.6,27,3.7,7.4,14.8
3740,2025-12-31,2026-07-01,145,37,16,3,6,7,5,0,16.2,8.1,-0.04,0.0,30,13.3,6.7,16.7
3741,2025-12-31,2026-07-01,88,5,5,0,0,0,0,0,0.0,0.0,-0.05,1.2,12,16.7,8.3,33.3
3742,2025-12-31,2026-07-01,93,14,7,3,1,2,1,0,7.1,21.4,0.03,1.1,15,20.0,13.3,13.3
3743,2025-12-31,2026-07-01,122,19,11,2,2,2,2,0,10.5,10.5,0.56,16.5,28,10.7,17.9,17.9
3744,2025-12-31,2026-07-01,145,47,28,9,1,6,2,1,2.1,19.1,0.22,9.0,35,5.7,2.9,5.7
3745,2025-12-31,2026-07-01,94,9,7,1,0,0,1,0,0.0,11.1,0.03,0.0,13,7.7,15.4,15.4
3746,2025-12-31,2026-07-01,143,22,16,3,0,1,2,0,0.0,13.6,0.03,0.7,29,17.2,10.3,13.8
3747,2025-12-31,2026-07-01,96,13,8,3,0,2,0,0,0.0,23.1,-0.01,0.0,12,8.3,8.3,8.3
3748,2025-12-31,2026-07-01,99,6,3,0,0,3,0,0,0.0,0.0,-0.12,0.0,9,33.3,0.0,33.3
3752,2025-12-31,2026-07-01,102,8,5,2,0,0,1,0,0.0,25.0,-0.05,0.0,14,21.4,28.6,7.1
3757,2025-12-31,2026-07-01,93,12,6,1,4,1,0,0,33.3,8.3,0.01,0.0,14,14.3,21.4,21.4
3761,2025-12-31,2026-07-01,108,20,13,3,2,2,0,0,10.0,15.0,0.04,0.0,19,5.3,10.5,15.8
3769,2025-12-31,2026-07-01,90,14,6,2,2,1,3,0,14.3,14.3,0.05,1.2,15,0.0,13.3,33.3
